2021-07-17 11:19:59,619 Experiment dir : saves/DQN-SOFT-20210717-111959
2021-07-17 11:19:59,619 Args: Namespace(gpu='0', save='DQN-SOFT', max_episodes=200, with_buffer=True, with_target=True)
2021-07-17 11:19:59,623 network_params: {'state_dim': 4, 'action_dim': 2, 'hidden_dim': 64}
2021-07-17 11:19:59,623 training_params: {'batch_size': 256, 'gamma': 0.95, 'epsilon_start': 1.1, 'epsilon_end': 0.05, 'epsilon_decay': 0.95, 'target_update': 'soft', 'tau': 0.01, 'target_update_period': 15, 'grad_clip': 0.1}
2021-07-17 11:19:59,800 Episode: 1 | Current target score 0 | Score: 27.0
2021-07-17 11:20:04,186 Episode: 62 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:04,263 Episode: 63 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:04,341 Episode: 64 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:04,419 Episode: 65 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:04,495 Episode: 66 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:04,569 Episode: 67 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:04,649 Episode: 68 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:04,731 Episode: 69 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:04,811 Episode: 70 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:04,888 Episode: 71 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:04,969 Episode: 72 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:05,050 Episode: 73 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:05,128 Episode: 74 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:05,212 Episode: 75 | Current target score 27.0 | Score: 11.0
2021-07-17 11:20:05,297 Episode: 76 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:05,379 Episode: 77 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:05,461 Episode: 78 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:05,546 Episode: 79 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:05,629 Episode: 80 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:05,711 Episode: 81 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:05,798 Episode: 82 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:05,880 Episode: 83 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:05,964 Episode: 84 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:06,044 Episode: 85 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:06,122 Episode: 86 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:06,200 Episode: 87 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:06,282 Episode: 88 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:06,365 Episode: 89 | Current target score 27.0 | Score: 11.0
2021-07-17 11:20:06,448 Episode: 90 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:06,530 Episode: 91 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:06,610 Episode: 92 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:06,692 Episode: 93 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:06,778 Episode: 94 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:06,861 Episode: 95 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:06,946 Episode: 96 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:07,032 Episode: 97 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:07,114 Episode: 98 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:07,201 Episode: 99 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:07,288 Episode: 100 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:07,471 Episode: 101 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:07,555 Episode: 102 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:07,641 Episode: 103 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:07,730 Episode: 104 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:07,821 Episode: 105 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:07,913 Episode: 106 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:08,006 Episode: 107 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:08,097 Episode: 108 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:08,189 Episode: 109 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:08,279 Episode: 110 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:08,372 Episode: 111 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:08,465 Episode: 112 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:08,556 Episode: 113 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:08,650 Episode: 114 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:08,746 Episode: 115 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:08,841 Episode: 116 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:08,939 Episode: 117 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:09,042 Episode: 118 | Current target score 27.0 | Score: 12.0
2021-07-17 11:20:09,139 Episode: 119 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:09,236 Episode: 120 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:09,331 Episode: 121 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:09,431 Episode: 122 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:09,530 Episode: 123 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:09,630 Episode: 124 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:09,725 Episode: 125 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:09,825 Episode: 126 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:09,924 Episode: 127 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:10,026 Episode: 128 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:10,125 Episode: 129 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:10,227 Episode: 130 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:10,327 Episode: 131 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:10,428 Episode: 132 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:10,530 Episode: 133 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:10,631 Episode: 134 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:10,735 Episode: 135 | Current target score 27.0 | Score: 11.0
2021-07-17 11:20:10,844 Episode: 136 | Current target score 27.0 | Score: 11.0
2021-07-17 11:20:10,947 Episode: 137 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:11,058 Episode: 138 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:11,164 Episode: 139 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:11,273 Episode: 140 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:11,381 Episode: 141 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:11,485 Episode: 142 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:11,597 Episode: 143 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:11,709 Episode: 144 | Current target score 27.0 | Score: 12.0
2021-07-17 11:20:11,820 Episode: 145 | Current target score 27.0 | Score: 11.0
2021-07-17 11:20:11,932 Episode: 146 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:12,044 Episode: 147 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:12,160 Episode: 148 | Current target score 27.0 | Score: 11.0
2021-07-17 11:20:12,273 Episode: 149 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:12,397 Episode: 150 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:12,689 Episode: 151 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:12,820 Episode: 152 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:12,937 Episode: 153 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:13,062 Episode: 154 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:13,178 Episode: 155 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:13,293 Episode: 156 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:13,415 Episode: 157 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:13,554 Episode: 158 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:13,670 Episode: 159 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:13,794 Episode: 160 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:13,915 Episode: 161 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:14,032 Episode: 162 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:14,152 Episode: 163 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:14,295 Episode: 164 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:14,465 Episode: 165 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:14,618 Episode: 166 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:14,775 Episode: 167 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:14,932 Episode: 168 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:15,069 Episode: 169 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:15,197 Episode: 170 | Current target score 27.0 | Score: 12.0
2021-07-17 11:20:15,319 Episode: 171 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:15,440 Episode: 172 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:15,561 Episode: 173 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:15,679 Episode: 174 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:15,799 Episode: 175 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:15,917 Episode: 176 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:16,040 Episode: 177 | Current target score 27.0 | Score: 12.0
2021-07-17 11:20:16,164 Episode: 178 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:16,289 Episode: 179 | Current target score 27.0 | Score: 11.0
2021-07-17 11:20:16,415 Episode: 180 | Current target score 27.0 | Score: 12.0
2021-07-17 11:20:16,541 Episode: 181 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:16,664 Episode: 182 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:16,784 Episode: 183 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:16,911 Episode: 184 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:17,042 Episode: 185 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:17,207 Episode: 186 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:17,369 Episode: 187 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:17,512 Episode: 188 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:17,645 Episode: 189 | Current target score 27.0 | Score: 11.0
2021-07-17 11:20:17,776 Episode: 190 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:17,916 Episode: 191 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:18,045 Episode: 192 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:18,175 Episode: 193 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:18,314 Episode: 194 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:18,453 Episode: 195 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:18,585 Episode: 196 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:18,715 Episode: 197 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:18,851 Episode: 198 | Current target score 27.0 | Score: 8.0
2021-07-17 11:20:18,985 Episode: 199 | Current target score 27.0 | Score: 10.0
2021-07-17 11:20:19,122 Episode: 200 | Current target score 27.0 | Score: 9.0
2021-07-17 11:20:19,390 ------------------------------------------------------------------------------
2021-07-17 11:20:19,390 Final task score = 27.0
2021-07-17 11:20:22,023 load best model ...
2021-07-17 11:20:22,024 make movie ...
2021-07-17 11:20:23,657 Total reward: 10.00
2021-07-17 11:20:23,658 Action counts:
