2021-07-17 12:21:24,324 Experiment dir : saves/DQN-SOFT-NoBuffer-20210717-122124
2021-07-17 12:21:24,325 Args: Namespace(gpu='0', save='DQN-SOFT-NoBuffer', max_episodes=200, with_buffer=False, with_target=True)
2021-07-17 12:21:24,329 network_params: {'state_dim': 4, 'action_dim': 2, 'hidden_dim': 64}
2021-07-17 12:21:24,329 training_params: {'batch_size': 1, 'gamma': 0.95, 'epsilon_start': 1.1, 'epsilon_end': 0.05, 'epsilon_decay': 0.95, 'target_update': 'soft', 'tau': 0.01, 'target_update_period': 15, 'grad_clip': 0.1}
2021-07-17 12:21:24,638 Episode: 1 | Current target score 0 | Score: 12.0
2021-07-17 12:21:27,815 Episode: 48 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:27,873 Episode: 49 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:27,935 Episode: 50 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:28,081 Episode: 51 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:28,149 Episode: 52 | Current target score 12.0 | Score: 14.0
2021-07-17 12:21:28,209 Episode: 53 | Current target score 12.0 | Score: 8.0
2021-07-17 12:21:28,273 Episode: 54 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:28,338 Episode: 55 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:28,412 Episode: 56 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:28,479 Episode: 57 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:28,545 Episode: 58 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:28,609 Episode: 59 | Current target score 12.0 | Score: 8.0
2021-07-17 12:21:28,682 Episode: 60 | Current target score 12.0 | Score: 15.0
2021-07-17 12:21:28,749 Episode: 61 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:28,817 Episode: 62 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:28,884 Episode: 63 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:28,952 Episode: 64 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:29,021 Episode: 65 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:29,090 Episode: 66 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:29,163 Episode: 67 | Current target score 12.0 | Score: 12.0
2021-07-17 12:21:29,233 Episode: 68 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:29,305 Episode: 69 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:29,377 Episode: 70 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:29,451 Episode: 71 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:29,526 Episode: 72 | Current target score 12.0 | Score: 12.0
2021-07-17 12:21:29,599 Episode: 73 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:29,672 Episode: 74 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:29,747 Episode: 75 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:29,822 Episode: 76 | Current target score 12.0 | Score: 11.0
2021-07-17 12:21:29,896 Episode: 77 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:29,972 Episode: 78 | Current target score 12.0 | Score: 11.0
2021-07-17 12:21:30,050 Episode: 79 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:30,129 Episode: 80 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:30,207 Episode: 81 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:30,288 Episode: 82 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:30,367 Episode: 83 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:30,440 Episode: 84 | Current target score 12.0 | Score: 11.0
2021-07-17 12:21:30,514 Episode: 85 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:30,587 Episode: 86 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:30,662 Episode: 87 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:30,735 Episode: 88 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:30,811 Episode: 89 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:30,888 Episode: 90 | Current target score 12.0 | Score: 12.0
2021-07-17 12:21:30,963 Episode: 91 | Current target score 12.0 | Score: 8.0
2021-07-17 12:21:31,039 Episode: 92 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:31,116 Episode: 93 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:31,193 Episode: 94 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:31,269 Episode: 95 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:31,348 Episode: 96 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:31,426 Episode: 97 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:31,506 Episode: 98 | Current target score 12.0 | Score: 11.0
2021-07-17 12:21:31,587 Episode: 99 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:31,675 Episode: 100 | Current target score 12.0 | Score: 17.0
2021-07-17 12:21:31,852 Episode: 101 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:31,934 Episode: 102 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:32,022 Episode: 103 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:32,106 Episode: 104 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:32,191 Episode: 105 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:32,275 Episode: 106 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:32,366 Episode: 107 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:32,453 Episode: 108 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:32,551 Episode: 109 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:32,658 Episode: 110 | Current target score 12.0 | Score: 11.0
2021-07-17 12:21:32,763 Episode: 111 | Current target score 12.0 | Score: 8.0
2021-07-17 12:21:32,885 Episode: 112 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:33,005 Episode: 113 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:33,109 Episode: 114 | Current target score 12.0 | Score: 8.0
2021-07-17 12:21:33,213 Episode: 115 | Current target score 12.0 | Score: 12.0
2021-07-17 12:21:33,305 Episode: 116 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:33,422 Episode: 117 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:33,517 Episode: 118 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:33,613 Episode: 119 | Current target score 12.0 | Score: 8.0
2021-07-17 12:21:33,716 Episode: 120 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:33,814 Episode: 121 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:33,909 Episode: 122 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:34,009 Episode: 123 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:34,110 Episode: 124 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:34,206 Episode: 125 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:34,305 Episode: 126 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:34,404 Episode: 127 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:34,503 Episode: 128 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:34,599 Episode: 129 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:34,696 Episode: 130 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:34,798 Episode: 131 | Current target score 12.0 | Score: 13.0
2021-07-17 12:21:34,895 Episode: 132 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:34,993 Episode: 133 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:35,098 Episode: 134 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:35,205 Episode: 135 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:35,321 Episode: 136 | Current target score 12.0 | Score: 8.0
2021-07-17 12:21:35,428 Episode: 137 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:35,544 Episode: 138 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:35,653 Episode: 139 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:35,756 Episode: 140 | Current target score 12.0 | Score: 8.0
2021-07-17 12:21:35,864 Episode: 141 | Current target score 12.0 | Score: 12.0
2021-07-17 12:21:35,969 Episode: 142 | Current target score 12.0 | Score: 8.0
2021-07-17 12:21:36,072 Episode: 143 | Current target score 12.0 | Score: 8.0
2021-07-17 12:21:36,195 Episode: 144 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:36,303 Episode: 145 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:36,415 Episode: 146 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:36,527 Episode: 147 | Current target score 12.0 | Score: 8.0
2021-07-17 12:21:36,634 Episode: 148 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:36,745 Episode: 149 | Current target score 12.0 | Score: 12.0
2021-07-17 12:21:36,851 Episode: 150 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:37,105 Episode: 151 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:37,214 Episode: 152 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:37,327 Episode: 153 | Current target score 12.0 | Score: 14.0
2021-07-17 12:21:37,438 Episode: 154 | Current target score 12.0 | Score: 13.0
2021-07-17 12:21:37,561 Episode: 155 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:37,688 Episode: 156 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:37,808 Episode: 157 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:37,931 Episode: 158 | Current target score 12.0 | Score: 11.0
2021-07-17 12:21:38,052 Episode: 159 | Current target score 12.0 | Score: 8.0
2021-07-17 12:21:38,167 Episode: 160 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:38,300 Episode: 161 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:38,428 Episode: 162 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:38,543 Episode: 163 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:38,661 Episode: 164 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:38,778 Episode: 165 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:38,895 Episode: 166 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:39,023 Episode: 167 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:39,149 Episode: 168 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:39,274 Episode: 169 | Current target score 12.0 | Score: 8.0
2021-07-17 12:21:39,400 Episode: 170 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:39,519 Episode: 171 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:39,651 Episode: 172 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:39,769 Episode: 173 | Current target score 12.0 | Score: 8.0
2021-07-17 12:21:39,889 Episode: 174 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:40,017 Episode: 175 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:40,142 Episode: 176 | Current target score 12.0 | Score: 8.0
2021-07-17 12:21:40,267 Episode: 177 | Current target score 12.0 | Score: 11.0
2021-07-17 12:21:40,389 Episode: 178 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:40,515 Episode: 179 | Current target score 12.0 | Score: 13.0
2021-07-17 12:21:40,636 Episode: 180 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:40,760 Episode: 181 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:40,884 Episode: 182 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:41,008 Episode: 183 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:41,131 Episode: 184 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:41,255 Episode: 185 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:41,379 Episode: 186 | Current target score 12.0 | Score: 8.0
2021-07-17 12:21:41,503 Episode: 187 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:41,632 Episode: 188 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:41,763 Episode: 189 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:41,902 Episode: 190 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:42,049 Episode: 191 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:42,198 Episode: 192 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:42,349 Episode: 193 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:42,485 Episode: 194 | Current target score 12.0 | Score: 11.0
2021-07-17 12:21:42,629 Episode: 195 | Current target score 12.0 | Score: 12.0
2021-07-17 12:21:42,767 Episode: 196 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:42,999 Episode: 197 | Current target score 12.0 | Score: 11.0
2021-07-17 12:21:43,145 Episode: 198 | Current target score 12.0 | Score: 10.0
2021-07-17 12:21:43,305 Episode: 199 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:43,444 Episode: 200 | Current target score 12.0 | Score: 9.0
2021-07-17 12:21:43,721 ------------------------------------------------------------------------------
2021-07-17 12:21:43,721 Final task score = 12.0
2021-07-17 12:21:45,012 load best model ...
2021-07-17 12:21:45,012 make movie ...
2021-07-17 12:21:45,968 Total reward: 8.00
2021-07-17 12:21:45,968 Action counts:
