2021-07-17 12:17:51,129 Experiment dir : saves/DQN-HARD-NoBuffer-20210717-121751
2021-07-17 12:17:51,129 Args: Namespace(gpu='0', save='DQN-HARD-NoBuffer', max_episodes=200, with_buffer=False, with_target=True)
2021-07-17 12:17:51,134 network_params: {'state_dim': 4, 'action_dim': 2, 'hidden_dim': 64}
2021-07-17 12:17:51,134 training_params: {'batch_size': 1, 'gamma': 0.95, 'epsilon_start': 1.1, 'epsilon_end': 0.05, 'epsilon_decay': 0.95, 'target_update': 'hard', 'tau': 0.01, 'target_update_period': 15, 'grad_clip': 0.1}
2021-07-17 12:17:51,313 Episode: 1 | Current target score 0 | Score: 11.0
2021-07-17 12:18:02,602 Episode: 131 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:02,711 Episode: 132 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:02,822 Episode: 133 | Current target score 18.0 | Score: 11.0
2021-07-17 12:18:02,932 Episode: 134 | Current target score 18.0 | Score: 8.0
2021-07-17 12:18:03,045 Episode: 135 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:03,158 Episode: 136 | Current target score 18.0 | Score: 8.0
2021-07-17 12:18:03,269 Episode: 137 | Current target score 18.0 | Score: 8.0
2021-07-17 12:18:03,408 Episode: 138 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:03,524 Episode: 139 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:03,639 Episode: 140 | Current target score 18.0 | Score: 8.0
2021-07-17 12:18:03,757 Episode: 141 | Current target score 18.0 | Score: 11.0
2021-07-17 12:18:03,872 Episode: 142 | Current target score 18.0 | Score: 8.0
2021-07-17 12:18:03,992 Episode: 143 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:04,109 Episode: 144 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:04,228 Episode: 145 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:04,349 Episode: 146 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:04,470 Episode: 147 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:04,589 Episode: 148 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:04,710 Episode: 149 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:04,834 Episode: 150 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:05,101 Episode: 151 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:05,223 Episode: 152 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:05,346 Episode: 153 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:05,469 Episode: 154 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:05,593 Episode: 155 | Current target score 18.0 | Score: 8.0
2021-07-17 12:18:05,724 Episode: 156 | Current target score 18.0 | Score: 12.0
2021-07-17 12:18:05,853 Episode: 157 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:05,983 Episode: 158 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:06,109 Episode: 159 | Current target score 18.0 | Score: 8.0
2021-07-17 12:18:06,239 Episode: 160 | Current target score 18.0 | Score: 12.0
2021-07-17 12:18:06,369 Episode: 161 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:06,501 Episode: 162 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:06,634 Episode: 163 | Current target score 18.0 | Score: 12.0
2021-07-17 12:18:06,765 Episode: 164 | Current target score 18.0 | Score: 8.0
2021-07-17 12:18:06,899 Episode: 165 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:07,030 Episode: 166 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:07,162 Episode: 167 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:07,300 Episode: 168 | Current target score 18.0 | Score: 15.0
2021-07-17 12:18:07,435 Episode: 169 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:07,571 Episode: 170 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:07,709 Episode: 171 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:07,850 Episode: 172 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:07,991 Episode: 173 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:08,130 Episode: 174 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:08,269 Episode: 175 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:08,411 Episode: 176 | Current target score 18.0 | Score: 13.0
2021-07-17 12:18:08,571 Episode: 177 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:08,719 Episode: 178 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:08,863 Episode: 179 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:09,015 Episode: 180 | Current target score 18.0 | Score: 8.0
2021-07-17 12:18:09,184 Episode: 181 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:09,344 Episode: 182 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:09,495 Episode: 183 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:09,643 Episode: 184 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:09,790 Episode: 185 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:09,944 Episode: 186 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:10,094 Episode: 187 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:10,249 Episode: 188 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:10,403 Episode: 189 | Current target score 18.0 | Score: 8.0
2021-07-17 12:18:10,560 Episode: 190 | Current target score 18.0 | Score: 8.0
2021-07-17 12:18:10,720 Episode: 191 | Current target score 18.0 | Score: 11.0
2021-07-17 12:18:10,879 Episode: 192 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:11,039 Episode: 193 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:11,203 Episode: 194 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:11,361 Episode: 195 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:11,519 Episode: 196 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:11,682 Episode: 197 | Current target score 18.0 | Score: 10.0
2021-07-17 12:18:11,845 Episode: 198 | Current target score 18.0 | Score: 11.0
2021-07-17 12:18:12,010 Episode: 199 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:12,173 Episode: 200 | Current target score 18.0 | Score: 9.0
2021-07-17 12:18:12,508 ------------------------------------------------------------------------------
2021-07-17 12:18:12,508 Final task score = 18.0
2021-07-17 12:18:17,037 load best model ...
2021-07-17 12:18:17,038 make movie ...
2021-07-17 12:18:18,087 Total reward: 10.00
2021-07-17 12:18:18,088 Action counts:
